Id,Humi,Temp,Sun,Soil,Flame,Date,Packet #,CRC,receivedPacketCount,RSSI,File Name,PDR,PCR,Ctrl
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:12,132,0,131,-80,8_bn_611_100m,99.24%,0%,8_bn_611_100m-01/01/12-00:28:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:16,133,0,132,-79,8_bn_611_100m,99.25%,0%,8_bn_611_100m-01/01/12-00:28:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:20,134,0,133,-75,8_bn_611_100m,99.25%,0%,8_bn_611_100m-01/01/12-00:28:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:24,135,0,134,-78,8_bn_611_100m,99.26%,0%,8_bn_611_100m-01/01/12-00:28:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:27,136,0,135,-74,8_bn_611_100m,99.26%,0%,8_bn_611_100m-01/01/12-00:28:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:31,137,0,136,-74,8_bn_611_100m,99.27%,0%,8_bn_611_100m-01/01/12-00:28:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,8,21,21,01/01/12-00:28:35,138,0,137,-75,8_bn_611_100m,99.28%,0%,8_bn_611_100m-01/01/12-00:28:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,21,9,21,21,01/01/12-00:28:38,139,0,138,-81,8_bn_611_100m,99.28%,0%,8_bn_611_100m-01/01/12-00:28:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,20,10,20,20,01/01/12-00:28:42,140,0,139,-78,8_bn_611_100m,99.29%,0%,8_bn_611_100m-01/01/12-00:28:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,19,10,19,19,01/01/12-00:28:46,141,0,140,-79,8_bn_611_100m,99.29%,0%,8_bn_611_100m-01/01/12-00:28:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,19,11,19,19,01/01/12-00:28:50,142,0,141,-80,8_bn_611_100m,99.30%,0%,8_bn_611_100m-01/01/12-00:28:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,19,12,19,19,01/01/12-00:28:55,1,0,1,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:28:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,21,11,21,21,01/01/12-00:28:59,2,0,2,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:28:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,19,12,19,19,01/01/12-00:29:03,3,0,3,-73,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,19,12,19,19,01/01/12-00:29:07,4,0,4,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,74,19,10,19,19,01/01/12-00:29:14,1,0,1,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,75,21,10,21,21,01/01/12-00:29:17,2,0,2,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:17
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,21,9,21,21,01/01/12-00:29:21,3,0,3,-82,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,21,8,21,21,01/01/12-00:29:25,4,0,4,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,72,19,9,19,19,01/01/12-00:29:29,5,0,5,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,19,8,19,19,01/01/12-00:29:32,6,0,6,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:32
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:29:43,1,0,1,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:43
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:29:47,2,0,2,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:47
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:29:50,3,0,3,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:29:54,4,0,4,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:29:58,5,0,5,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:29:58
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:30:01,6,0,6,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,7,21,21,01/01/12-00:30:05,7,0,7,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,9,21,21,01/01/12-00:30:09,8,0,8,-84,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,8,21,21,01/01/12-00:30:13,9,0,9,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,8,21,21,01/01/12-00:30:16,10,0,10,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,8,21,21,01/01/12-00:30:20,11,0,11,-79,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,8,20,20,01/01/12-00:30:27,13,0,12,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,20,8,20,20,01/01/12-00:30:31,14,0,13,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,20,8,20,20,01/01/12-00:30:35,15,0,14,-79,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,20,8,20,20,01/01/12-00:30:39,16,0,15,-82,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,8,20,20,01/01/12-00:30:42,17,0,16,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,8,19,19,01/01/12-00:30:46,18,0,17,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:30:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,19,8,19,19,01/01/12-00:31:10,1,0,1,-82,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:10
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,19,16,19,19,01/01/12-00:31:14,2,0,2,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,78,21,12,21,21,01/01/12-00:31:18,3,0,3,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,8,19,19,01/01/12-00:31:21,4,0,4,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,8,19,19,01/01/12-00:31:25,5,0,5,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:25
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,8,19,19,01/01/12-00:31:29,6,0,6,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,21,8,21,21,01/01/12-00:31:33,7,0,7,-79,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,8,19,19,01/01/12-00:31:36,8,0,8,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:31:36
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,8,19,19,01/01/12-00:34:02,1,0,1,-83,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:02
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,8,19,19,01/01/12-00:34:05,1,0,1,-79,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,21,8,21,21,01/01/12-00:34:09,2,0,2,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:13,3,0,3,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:13
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,8,19,19,01/01/12-00:34:16,4,0,4,-82,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:20,5,0,5,-83,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:24,6,0,6,-82,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:24
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,83,19,8,19,19,01/01/12-00:34:28,7,0,7,-87,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:28
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,83,19,9,19,19,01/01/12-00:34:31,8,0,8,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:35,9,0,9,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:35
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:39,10,0,10,-83,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:39
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:42,11,0,11,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:46,12,0,12,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:50,13,0,13,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:50
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:54,14,0,14,-86,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:54
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:34:57,15,0,15,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:34:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,10,19,19,01/01/12-00:35:01,16,0,16,-84,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,9,19,19,01/01/12-00:35:05,17,0,17,-87,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:05
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,83,19,9,19,19,01/01/12-00:35:12,19,0,18,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,83,19,5,19,19,01/01/12-00:35:16,20,0,19,-86,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,83,19,8,19,19,01/01/12-00:35:20,21,0,20,-88,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:20
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,5,19,19,01/01/12-00:35:23,22,0,21,-71,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,82,21,8,21,21,01/01/12-00:35:27,23,0,22,-69,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,81,19,7,19,19,01/01/12-00:35:31,24,0,23,-69,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:31
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,7,19,19,01/01/12-00:35:34,25,0,24,-71,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,7,19,19,01/01/12-00:35:38,26,0,25,-70,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,4,19,19,01/01/12-00:35:46,28,0,26,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:46
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,19,7,19,19,01/01/12-00:35:49,29,0,27,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,8,19,19,01/01/12-00:35:53,30,0,28,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,21,8,21,21,01/01/12-00:35:57,31,0,29,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:35:57
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,8,19,19,01/01/12-00:36:01,1,0,1,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:01
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,5,19,19,01/01/12-00:36:04,2,0,2,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,6,19,19,01/01/12-00:36:08,3,0,3,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,7,19,19,01/01/12-00:36:12,4,0,4,-78,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,7,19,19,01/01/12-00:36:16,5,0,5,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,19,7,19,19,01/01/12-00:36:19,6,0,6,-73,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,20,3,20,20,01/01/12-00:36:23,7,0,7,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:23
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,20,7,20,20,01/01/12-00:36:27,8,0,8,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:27
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,20,5,20,20,01/01/12-00:36:30,9,0,9,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,20,7,20,20,01/01/12-00:36:34,10,0,10,-89,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,80,20,6,20,20,01/01/12-00:36:38,11,0,11,-90,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,6,20,20,01/01/12-00:36:42,12,0,12,-76,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,5,20,20,01/01/12-00:36:45,13,0,13,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,5,20,20,01/01/12-00:36:49,14,0,14,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,7,20,20,01/01/12-00:36:53,15,0,15,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:53
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,7,20,20,01/01/12-00:36:56,16,0,16,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:36:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,79,20,7,20,20,01/01/12-00:37:00,17,0,17,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,7,20,20,01/01/12-00:37:04,18,0,18,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,7,20,20,01/01/12-00:37:08,19,0,19,-75,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,7,20,20,01/01/12-00:37:11,20,0,20,-74,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,20,7,20,20,01/01/12-00:37:15,21,0,21,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,20,7,20,20,01/01/12-00:37:19,22,0,22,-81,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,20,5,20,20,01/01/12-00:37:22,23,0,23,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,76,20,6,20,20,01/01/12-00:37:26,24,0,24,-80,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,4,20,20,01/01/12-00:37:30,25,0,25,-77,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,4,20,20,01/01/12-00:37:34,26,0,26,-92,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,5,20,20,01/01/12-00:37:37,27,0,27,-73,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,77,20,7,20,20,01/01/12-00:37:41,28,0,28,-84,8_bn_611_100m,,,8_bn_611_100m-01/01/12-00:37:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,22,9,22,22,01/01/12-01:13:00,1,0,1,-76,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,22,10,22,22,01/01/12-01:13:04,2,0,2,-82,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:04
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:07,3,0,3,-84,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,22,10,22,22,01/01/12-01:13:11,4,0,4,-83,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,6,20,20,01/01/12-01:13:15,5,0,5,-75,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:15
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:19,6,0,6,-74,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:19
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,8,20,20,01/01/12-01:13:22,7,0,7,-81,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,10,20,20,01/01/12-01:13:26,8,0,8,-80,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,10,20,20,01/01/12-01:13:30,9,0,9,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:30
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:34,10,0,10,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:34
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:37,11,0,11,-77,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:41,12,0,12,-76,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:41
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:45,13,0,13,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:48,14,0,14,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:52,15,0,15,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:13:56,16,0,16,-76,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:13:56
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:14:00,17,0,17,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:00
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:14:03,18,0,18,-77,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:03
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,70,20,9,20,20,01/01/12-01:14:07,19,0,19,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:11,20,0,20,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:11
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:14,21,0,21,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:14
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:18,22,0,22,-80,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:22,23,0,23,-80,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:22
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:26,24,0,24,-77,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:26
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:29,25,0,25,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:29
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:14:33,26,0,26,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:33
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:37,27,0,27,-80,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:37
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:40,28,0,28,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:40
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:44,29,0,29,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:44
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:48,30,0,30,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:48
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:52,31,0,31,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:52
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:55,32,0,32,-79,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:55
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,68,20,9,20,20,01/01/12-01:14:59,33,0,33,-77,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:14:59
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,67,20,9,20,20,01/01/12-01:15:18,38,0,34,-78,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:15:18
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,9,20,20,01/01/12-01:17:38,1,0,1,-72,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:17:38
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,8,20,20,01/01/12-01:17:42,2,0,2,-70,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:17:42
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,8,20,20,01/01/12-01:17:45,3,0,3,-72,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:17:45
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
611,69,20,8,20,20,01/01/12-01:17:49,4,0,4,-72,8_bn_611_150m,,,8_bn_611_150m-01/01/12-01:17:49
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
